,tweets,subjectivity,polarity,sentiment
959,goodblackdude First declared by President Trump on March the Biden regime announced today that they will be EXTENDING the U xe x xa,0.3333333333333333,0.25,Positive
960,sailorrooscout If you needed more proof that vaccines work Switzerland is reporting COVID deaths by vaccination booster status ht xe x xa,0.5,0.5,Positive
961,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
962,RachelNM JoeSilverman It is a big difference xe x xa but in today xe x xs political climate not much So many found their xe x xa,0.2333333333333333,-0.08333333333333333,Negative
963,goodblackdude First declared by President Trump on March the Biden regime announced today that they will be EXTENDING the U xe x xa,0.3333333333333333,0.25,Positive
964,ANI COVID Delhi reports new cases deaths and recoveries Active cases Cumulative positivity rate,0.5272727272727272,0.001515151515151511,Positive
965,sputnikvaccine WSJ xe x xcPfizer xe x xs Covid Vaccine for Kids Isn xe x xt Working Well Against Omicron So Far Delaying FDA Review xe x xd xf xf x x n n,1.0,0.1,Positive
966,SecBecerra Today I had the honor of meeting the incredible team at UFHealthJax They gave me a demonstration of one of their extraco xe x xa,0.9,0.9,Positive
967,COVIDnewsfast BREAKING President Joe Biden has extended the COVID national emergency for the US citing a continued threat to pu xe x xa,0.0,0.0,Neutral
968,edavis ED I am said CDCDirector CDCgov WHO No mask for kids You rush to open up for you have not learned spring time April bri xe x xa,0.5,0.0,Neutral
969,Surgeon General Update my year old son my wife Alice and I have all tested positive for COVID Our son has a runny nose and lo xe x xa,0.4151515151515151,0.12575757575757576,Positive
970,translatingTXT xf xf x x i heard that you don xe x xt necessarily have to get tested for covid through the nasal test anymore you can also get xe x xa,1.0,0.0,Neutral
971,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
972,beth xe x xDon t rape me with a vaccine xe x x SACP leader slams forced Covid vaccination,0.2,-0.30000000000000004,Negative
973,ANI COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech,0.0,0.0,Neutral
974,erinpdoherty A growing number of college presidents are leaving their jo after two grueling years trying to navigate their schools t xe x xa,0.0,0.0,Neutral
975,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
976,FoxNews Sen Roger Wicker announces he tested positive for COVID a second time n,0.2727272727272727,0.11363636363636363,Positive
977,Numbers Over the last few months no less than conservative radio talk show hosts who urged their audiences to avoid the vaccines xe x xa,0.07777777777777778,-0.038888888888888896,Negative
978,drpatfarrell Why Covid vaccines are a freaking miracle via statnews,0.0,0.0,Neutral
979,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
980,cancivli Today we filed an application for judicial review in federal court requesting an order quashing the Emergency Proclamation xe x xa,0.0,0.0,Neutral
981,After so many attempts to avoid contact with COVID finally something not to be proud of which I was tested po xe x xa,0.8333333333333334,0.43333333333333335,Positive
982,Covaxin to be evaluated as COVID vaccine candidate in US says Bharat xc xaBiotech,0.0,0.0,Neutral
983,ANI COVID Delhi reports new cases deaths and recoveries Active cases Cumulative positivity rate,0.5272727272727272,0.001515151515151511,Positive
984,ShrutiST Allowing covid to spread in an unmonitored and unfettered manner will be damaging to the health of millions TheBMA has sa xe x xa,0.0,0.0,Neutral
985,jhoperich loudlong RepThomasMassie During the nine month period children either had a positive test for th xe x xa,0.5454545454545454,0.22727272727272727,Positive
986,NCLCCG Enfield Thank you to our Primary Care colleagues in NCL who have delivered COVID boosters so far with of thos xe x xa,0.75,0.25,Positive
987,Sean Shinil Kim In Australia to date in total have died from Covid as the sole cause of death while have died from vacc xe x xa,0.5,0.0,Neutral
988,OCDSB OCDSB Families Yesterday we sent an email with public health updates information about upcoming events and deadlines and more xe x xa,0.2833333333333333,0.25,Positive
989,truism Nebulized Peroxide xe x x A Simple Remedy for COVID xe x x Nia Pure Nature,0.4285714285714286,0.10714285714285714,Positive
990,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
991,This has to be stopped Biden is destroying America n nBiden administration extends public health emergency for Co xe x xa,0.03333333333333333,-0.1,Negative
992,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine boosters after warnings xe x xa,0.6772727272727272,0.3181818181818182,Positive
993,JCPGATA De Minaur denies paying for fake vax certificate Australian tennis player Alex de Minaur has denied wrongdoing after being li xe x xa,0.5,-0.25,Negative
994,Free COVID testing February occurring statewide with pop up sites in Berkeley Cabell Jefferson Lewis Mar xe x xa,0.8,0.4,Positive
995,ANI COVID Delhi reports new cases deaths and recoveries Active cases Cumulative positivity rate,0.5272727272727272,0.001515151515151511,Positive
996,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
997,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
998,fmtoday new Covid cases,0.45454545454545453,0.13636363636363635,Positive
999,britboy Whoever in their wildest dreams back in would ever imagine covid killing not only human beings but Democracy in xe x xa,0.3666666666666667,0.0,Neutral
1000,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
1001,zchagla billion dollars to test people on arrival n nPeoples turnarounds being over a week n nSo much money lost for such useless t xe x xa,0.3,-0.09999999999999999,Negative
1002,cancivli Today we filed an application for judicial review in federal court requesting an order quashing the Emergency Proclamation xe x xa,0.0,0.0,Neutral
1003,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
1004,zchagla billion dollars to test people on arrival n nPeoples turnarounds being over a week n nSo much money lost for such useless t xe x xa,0.3,-0.09999999999999999,Negative
1005,NatGeo Amid her own health crisis a photographer sought to portray those most vulnerable to COVID xe x xand understand how they xe x xve manag xe x xa,0.6666666666666666,0.20000000000000004,Positive
1006,andylehti RudyGiuliani Read Before Commenting n,0.0,0.0,Neutral
1007,JudgeClayJ NEW Dallas County Reports a Total of New Positive Novel Coronavirus COVID Cases and Deaths Including xe x xa,0.5511363636363636,0.125,Positive
1008,dananessel We continue to see scams related to COVID surface in Michigan Let this be a warning to those who try to profit from the xe x xa,0.4,0.0,Neutral
1009,goodblackdude First declared by President Trump on March the Biden regime announced today that they will be EXTENDING the U xe x xa,0.3333333333333333,0.25,Positive
1010,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1011,EVERGLOW STAFF She met the person who got positive so she took COVID tests and the results were negative STAY SAFE everyone,0.48181818181818176,0.14242424242424243,Positive
1012,newsmax Thousands of truck drivers are expected to take part in the coast to coast People s Convoy to protest government COVID ma xe x xa,0.4,-0.1,Negative
1013,ldnotar Now in NatureMedicine our multi omics study showing distinctive immunopathological signatures of COVID in children and adu xe x xa,0.0,0.0,Neutral
1014,JeanneNoble Subjecting a low risk group of people to severe restrictions forbidding them to travel off campus dine in restaurants xe x xa,0.3,0.0,Neutral
1015,RepTenney On Monday New York will begin requiring healthcare workers to receive a booster shot against COVID or lose their jo I xe x xa,0.45454545454545453,0.13636363636363635,Positive
1016,cancivli Today we filed an application for judicial review in federal court requesting an order quashing the Emergency Proclamation xe x xa,0.0,0.0,Neutral
1017,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1018,Autoantibodies linked to autoimmune diseases associate with COVID outcomes n n,0.0,0.0,Neutral
1019,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
1020,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
1021,Remember he predicted this pandemic n nBill Gates says the chances of catching a severe infection from COVID ar xe x xa,0.9,0.6,Positive
1022,KateOsborneMP There are over immunocompromised people in the UK I xe x xve written to the Prime Minister and the Health Secretary t xe x xa,0.0,0.0,Neutral
1023,CureHipHop I was told they were percent safe amp effective,0.65,0.55,Positive
1024,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine xe x xa,0.6772727272727272,0.3181818181818182,Positive
1025,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine xe x xa,0.6772727272727272,0.3181818181818182,Positive
1026,RepThomasMassie Is anyone still claiming the COVID shots are anything more than a pretreatment For heaven xe x xs sake the U S Surgeon Ge xe x xa,0.5,0.5,Positive
1027,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine xe x xa,0.6772727272727272,0.3181818181818182,Positive
1028,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine xe x xa,0.6772727272727272,0.3181818181818182,Positive
1029,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine xe x xa,0.6772727272727272,0.3181818181818182,Positive
1030,COVIDnewsfast BREAKING President Joe Biden has extended the COVID national emergency for the US citing a continued threat to pu xe x xa,0.0,0.0,Neutral
1031,SheilaGunnReid As best I can tell the crime of mischief now includes being public in your opposition to COVID mandates,0.18333333333333332,0.5,Positive
1032,A non peer reviewed working paper by economists affiliated with Johns Hopkins University found that lockdowns barel xe x xa,0.0,0.0,Neutral
1033,uskokatwit whittakertp Cdnvotr fordnation The WHO n xe x xc xe x xa just ripping restrictions away without any other plan to me seems at the mo xe x xa,0.375,-0.125,Negative
1034,steve hanke The Swiss government has decided to lift almost all COVID restrictions this week Good move Governments are finally reali xe x xa,0.8,0.35,Positive
1035,royal boosters xs khan Nuralitytoken COVID has slowed down many economies around the world but as a crypto  xe x xa,0.3944444444444445,0.17222222222222222,Positive
1036,COVIDnCCC Map of Participating Institutions N COVID and Cancer Consortium CCC Oct,0.0,0.0,Neutral
1037,dgurdasani This is tragic Acute COVID ultimately followed wks later by low O saturations on minimal exercise but completely m xe x xa,0.5642857142857143,-0.02142857142857143,Negative
1038,IJERPH Vol Pages Different Coping Patterns among US Graduate and Undergraduate Students during COVID xe x xa,0.6,0.0,Neutral
1039,ShrutiST Allowing covid to spread in an unmonitored and unfettered manner will be damaging to the health of millions TheBMA has sa xe x xa,0.0,0.0,Neutral
1040,DJTTracker BREAKING A new bill proposed by Democrat Assemblywoman Buffy Wicks would require ALL workers in California to be fully vac xe x xa,0.45454545454545453,0.13636363636363635,Positive
1041,Garybham There have been more than m excess deaths in the US during the pandemic according to the CDC The deaths are mainly attribu xe x xa,0.41666666666666663,0.3333333333333333,Positive
1042,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1043,BhuvenRocks Ferg More tough you say nI ve been through COVID three times nAlso I ve no gf,0.6666666666666667,0.05555555555555555,Positive
1044,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
1045,aafaizli Ensuring no one is left behind ProtectHealth together with MalaysianRC Malaysian Federation of the Deaf and KKMPutrajaya xe x xa,0.35,-0.2,Negative
1046,NualaToman The APG on Disability chaired by RobbieButlerMLA will hold a Review of the Impact of COVID on d Deaf amp Disabled Peopl xe x xa,0.3,-0.2,Negative
1047,RepThomasMassie Is anyone still claiming the COVID shots are anything more than a pretreatment For heaven xe x xs sake the U S Surgeon Ge xe x xa,0.5,0.5,Positive
1048,DrTinaPeers Vaccination of healthy children aged to is not expected to have an impact on the current wave of Omicron infection xe x xa,0.42500000000000004,0.1125,Positive
1049,JonWorcesterMan Sajid Javid Support for Immunocompromised People for whom Covid remains a significant risk n Sign the Pet xe x xa,0.875,0.375,Positive
1050,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
1051,JohnCal It xe x xs taken nearly weeks but the Covid viral infection which landed me in the ER with Bilateral Covid Pneumonia h xe x xa,0.4,0.1,Positive
1052,NME The virus got nothing on me TXT s Yeonjun told fans of COVID,0.0,0.0,Neutral
1053,MITREcorp TeamMITRE Project Leader James O xe x xNeal takes on healthcare challenges including lifesaving COVID therapeutics,0.0,0.0,Neutral
1054,J amp K logs fresh COVID cases lowest in days Active cases decline to less than,0.3888888888888889,0.0,Neutral
1055,This is stupid n nCNN Ivermectin doesn t prevent severe disease from Covid new study finds n,0.7272727272727273,-0.3318181818181818,Negative
1056,Getting the COVID booster shot helps get us back to doing things we love with the people we love Visit xe x xa,0.39999999999999997,0.3333333333333333,Positive
1057,andrewbostom Lifespan Rhode Island xe x xs RIHospital MiriamHospital etc xe x xcCovid xe x xd ICD codes appear just a tad excessive for public h xe x xa,0.5333333333333333,-0.125,Negative
1058,TheStarPhoenix Scientists at McMasterU who have developed an inhaled form of COVID vaccine have confirmed it can provide long lasting xe x xa,0.42500000000000004,0.1125,Positive
1059,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
1060,ANI COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech,0.0,0.0,Neutral
1061,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1062,IOL International students express joy at being in Cape xe x xs universities after early Covid issues,0.16666666666666666,0.3,Positive
1063,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
1064,Reuters Biden to extend U S national emergency due to COVID health risk,0.375,-0.125,Negative
1065,BenjaminMMeier Americans died from COVID today nas we convinced ourselves the pandemic is over,0.0,0.0,Neutral
1066,J amp K reports fresh Covid cases,0.5,0.3,Positive
1067,Wildwilly Acyn Chippy probably would feel more at home in the Donbas n nTexas WTF is wrong with you nSo Republicans are pro lif xe x xa,0.7999999999999999,-0.16666666666666666,Negative
1068,msdh Today MSDH is reporting more cases of COVID in Mississippi deaths and ongoing outbreaks in long term care facil xe x xa,0.45,0.225,Positive
1069,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
1070,New story on NPR Jennifer Sey could have been the next Levi s CEO She left over her COVID views,0.15151515151515152,0.04545454545454545,Positive
1071,MinisterKTR The th edition of BioAsiaOfficial will see a fireside chat between Minister KTRTRS amp BillGates on a range of themes i xe x xa,0.0,0.0,Neutral
1072,wolfblitzer nytimes Looks like a decrypted message to me tell me something the CDC in the fight against the covid xe x xa,0.0,0.0,Neutral
1073,EpochTimes The CDCgov says a large percentage of nasal swa PCR tests for COVID were ultimately subjected to genomic sequencing an xe x xa,0.7142857142857143,0.10714285714285714,Positive
1074,How serious is omicron What really separates omicron from delta and the other COVID variants we xe x xve seen is how e xe x xa,0.4138888888888889,-0.0861111111111111,Negative
1075,aafaizli Ensuring no one is left behind ProtectHealth together with MalaysianRC Malaysian Federation of the Deaf and KKMPutrajaya xe x xa,0.35,-0.2,Negative
1076,Anthony Kiedis spreading Covid circa March colorized n n,0.0,0.0,Neutral
1077,elegantft major world events since Number will shock you n n Berlin Wall collapsed n n Nelson Mandela freed n n The Europe xe x xa,0.5,0.0625,Positive
1078,erinpdoherty A growing number of college presidents are leaving their jo after two grueling years trying to navigate their schools t xe x xa,0.0,0.0,Neutral
1079,The pandemic was caused by Pangolins It was a Plangdemic They re secretly hyper sentient beings with IQs of over xe x xa,0.7,-0.4,Negative
1080,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
1081,tripperhead Anyway enough about Law Chi kwong here s another FDH charity to support xf xf x xaa xf xf x xaa xf xf x xaa n n,0.5,0.0,Neutral
1082,BNODesk years ago today The death toll from COVID reaches It now stands at million,0.0,0.0,Neutral
1083,DrEricDing There have been more than m excess deaths in the US during the pandemic according to CDC The deaths are mainly attri xe x xa,0.41666666666666663,0.3333333333333333,Positive
1084,newsmax Thousands of truck drivers are expected to take part in the coast to coast People s Convoy to protest government COVID ma xe x xa,0.4,-0.1,Negative
1085,ANI COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech,0.0,0.0,Neutral
1086,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine boosters after warnings xe x xa,0.6772727272727272,0.3181818181818182,Positive
1087,ldnotar Now in NatureMedicine our multi omics study showing distinctive immunopathological signatures of COVID in children and adu xe x xa,0.0,0.0,Neutral
1088,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
1089,DavittJustin VoiceOf factode SwaledaleMutton originalfarmski AlBowers BreezerGalway ohreally xe x xa,0.0,0.0,Neutral
1090,jackmjenkins NEW So Novavax the COVID shot that only recently applied for emergency authorization in the US is late to the ga xe x xa,0.5761363636363637,-0.04090909090909091,Negative
1091,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
1092,COVIDnewsfast BREAKING President Joe Biden has extended the COVID national emergency for the US citing a continued threat to pu xe x xa,0.0,0.0,Neutral
1093,DrJBhattacharya And since the virus is Christian it did not spread at Churches n nOops n n,0.0,0.0,Neutral
1094,statsjamie xf xf xa xa xf xf xa xa The latest JCVI advice says you need to vaccinate FOUR MILLION children to avoid ONE CHILD admitted to intensive care be xe x xa,0.9,0.5,Positive
1095,JeanneNoble Subjecting a low risk group of people to severe restrictions forbidding them to travel off campus dine in restaurants xe x xa,0.3,0.0,Neutral
1096,talkRADIO Children aged five to in England are to be offered a Covid vaccine the government has announced n nIs this appropriate,0.45,0.2,Positive
1097,sputnikvaccine WSJ xe x xcPfizer xe x xs Covid Vaccine for Kids Isn xe x xt Working Well Against Omicron So Far Delaying FDA Review xe x xd xf xf x x n n,1.0,0.1,Positive
1098,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1099,MichaelSalla Here s a peer reviewed scientific study showing the link between G EMF and Covid Transitioning from a global communi xe x xa,0.0,0.0,Neutral
1100,newsradiolk COVID update February nCases nDeaths nRecovered nActive cases n n xe x xa,0.0,0.0,Neutral
1101,SA reports new COVID cases,0.45454545454545453,0.13636363636363635,Positive
1102,goodblackdude First declared by President Trump on March the Biden regime announced today that they will be EXTENDING the U xe x xa,0.3333333333333333,0.25,Positive
1103,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
1104,BenjaminMMeier Americans died from COVID today nas we convinced ourselves the pandemic is over,0.0,0.0,Neutral
1105,John Pilger What Govts Aren t Telling You About the COVID Pandemic via YouTube,0.0,0.0,Neutral
1106,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
1107,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
1108,GileadSciences Chih Yuan Mel Chiang helps educate healthcare providers on COVID and manages Phase studies of Gilead xe x xs antiviral xe x xa,0.0,0.0,Neutral
1109,outerspacemanII oXxRowanxXo GOOD MORNING AMERICA you ll be making a big mistake thinking covid is through with you you might be th xe x xa,0.35000000000000003,0.35,Positive
1110,realDailyWire xe x xIncredibly Disappointed xe x x D C Official Withdraws COVID Vaccine Mandate Bill,0.75,-0.75,Negative
1111,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1112,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
1113,Ropz returns to FaZe lineup after negative COVID test,0.4,-0.3,Negative
1114,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1115,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
1116,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
1117,How well can Omicron evade immunity from COVID vaccines OmicronVariant COVID Covid n,0.0,0.0,Neutral
1118,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1119,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1120,xe x xcThis is actually the most important public health program or effort in history xe x xd,0.4166666666666667,0.225,Positive
1121,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1122,danielgoyal NZ economy OCED n n The New Zealand economy recovered quickly from the COVID shock thanks to effective virus con xe x xa,0.48863636363636365,0.3174242424242424,Positive
1123,COVIDnewsfast BREAKING President Joe Biden has extended the COVID national emergency for the US citing a continued threat to pu xe x xa,0.0,0.0,Neutral
1124,Death rates from Covid vaccines still rises and is at least underreported Still the CDC recommends taking t xe x xa,0.4,-0.3,Negative
1125,cv cev This is a shocking tweet n nIt minimises the threat posed to life by Covid Especially concerning coming from a medical docto xe x xa,0.6666666666666666,-0.3333333333333333,Negative
1126,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
1127,Hypothesis How far are we from predicting multi xe x xdrug interactions during treatment for COVID xe x x infection,1.0,0.1,Positive
1128,oXxRowanxXo GOOD MORNING AMERICA you ll be making a big mistake thinking covid is through with you you might be xe x xa,0.35000000000000003,0.35,Positive
1129,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
1130,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1131,As he always does xe x xa ScottGottliebMD xe x xa makes good sense Maybe some of our elected leaders and public health officia xe x xa,0.33333333333333337,0.35,Positive
1132,inquirerdotnet Finance Secretary Carlos Dominguez III proposed on Friday new or higher taxes to pay for the foreign debts the Duterte xe x xa,0.35984848484848486,0.08712121212121211,Positive
1133,CNN Now the real question xe x xa did they study the rectal route of administration Cause I heard from Dr Google if it xe x xa,0.30000000000000004,0.2,Positive
1134,cancivli Today we filed an application for judicial review in federal court requesting an order quashing the Emergency Proclamation xe x xa,0.0,0.0,Neutral
1135,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
1136,PyeparFaisal We don t have a th wave of Covid we have Nobert Mao xf xf xa xa xf xf xf xbd xe x xd xe x x xef x xf,0.0,0.0,Neutral
1137,thehill I m tired of paying the airlines to be treated like crap when I get on the plane Sen Rand Paul said of COVID mask manda xe x xa,0.75,-0.6000000000000001,Negative
1138,drcameronjones This is excellent news nickholtpodcast in uncovering this potential coverup collusion What is the role of ProfPCDohe xe x xa,1.0,0.5,Positive
1139,Thank God Onda s COVID results were negative xf xf xa xba I m very glad,0.7,0.17500000000000002,Positive
1140,AmandiOnAir This is how the fascist FloridaGOP led by GovRonDeSantis works n nBecause school officials in MiamiDadeCounty followed t xe x xa,0.0,0.0,Neutral
1141,I counted nine uses of the word rare in this article,0.9,0.3,Positive
1142,sailorrooscout If you needed more proof that vaccines work Switzerland is reporting COVID deaths by vaccination booster status ht xe x xa,0.5,0.5,Positive
1143,goodblackdude Credible source reports Ottawa police will conduct another sweep tonight in attempts to arrest citizens who are peaceful xe x xa,0.39999999999999997,0.20000000000000004,Positive
1144,New York won t enforce COVID vaccine booster mandate for health care workers,0.45454545454545453,0.13636363636363635,Positive
1145,inquirerdotnet With less than five months remaining in office Finance Secretary Carlos Dominguez III proposed new or higher taxes to xe x xa,0.34040404040404043,0.07323232323232323,Positive
1146,New Covid business support package available for restaurants hotels and pu,0.42727272727272725,0.2681818181818182,Positive
1147,anothersquid ianjamesyoung Since we are on the topic of hyperbolic comparison opposing covid restrictions i xe x xa,0.0,0.0,Neutral
1148,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1149,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
1150,Rwandapolice We remind the spectators and road users that Covid is still roaming and they should continue adhering to all prevent xe x xa,0.0,0.0,Neutral
1151,BNODesk years ago today The death toll from COVID reaches It now stands at million,0.0,0.0,Neutral
1152,PhilippineStar ATTENTION BOOKWORMS n nAfter several months of being shut down because of the COVID pandemic the Book Stop has rece xe x xa,0.14444444444444446,-0.07777777777777779,Negative
1153,GOP New from GOPChairwoman xe xac x xef x xf n nYour small business was shut down n nYour child has been forced to wear a mask to school n nYour favorite xe x xa,0.4686868686868687,-0.01383838383838385,Negative
1154,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1155,Ga H R Recurrent COVID including evidence of reinfection and enhanced severity in thirty Brazilian healthcare workers n n nH T xe x xa f xe x xa,0.0,0.0,Neutral
1156,YoungDemNetwork I never knew this cd happen so young His beautiful amp children so sad Science found vaccines for xe x xa,0.7999999999999999,0.15,Positive
1157,christicash Biden xe x xs Bounty on Your Life Hospitals xe x x Incentive Payments for COVID AAPS Association of American Physicians and xe x xa,0.0,0.0,Neutral
1158,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
1159,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1160,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
1161,To be eligible for serving foreign visitors the hotels have to strictly comply with COVID pandemic prevention a xe x xa,0.125,-0.125,Negative
1162,dwnews Hong Kong is experiencing its worst ever COVID outbreak with omicron pushing hospitals to a breaking point,1.0,-1.0,Negative
1163,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
1164,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
